,Unnamed: 0,Observed,Simulated
926,926,358.0,311.2803102042988
927,927,325.0,297.1637148813017
928,928,328.0,303.912446603074
929,929,366.0,342.613023138128
930,930,360.0,347.7147012517225
931,931,381.0,371.53278256679664
932,932,420.0,368.3106298714518
933,933,358.0,372.39571303715337
934,934,311.0,354.20610335346504
935,935,304.0,340.17916201054453
936,936,341.0,355.30085090667785
937,937,281.0,342.86651169182534
938,938,301.0,366.7386952991609
939,939,332.0,367.5470433439647
940,940,317.0,359.3283399016341
941,941,339.0,389.2464928615978
942,942,335.0,415.9725669296601
943,943,571.0,423.6367600687327
944,944,379.0,397.2685380725581
945,945,391.0,387.9763657115265
946,946,379.0,390.5481996877088
947,947,411.0,372.40398442431234
948,948,377.0,355.68864583656574
949,949,359.0,359.01472556529046
950,950,316.0,334.1519396805272
951,951,321.0,352.0021824240525
952,952,297.0,339.5383804844913
953,953,345.0,350.5962866736754
954,954,325.0,322.889693127308
955,955,358.0,331.65585764320707
956,956,405.0,325.7964855470672
957,957,425.0,325.0009046829705
958,958,385.0,317.3876274970427
959,959,449.0,316.07326261142725
960,960,498.0,312.93467493305246
961,961,438.0,358.9441896199138
962,962,432.0,353.58828092844414
963,963,418.0,353.5281987942789
964,964,400.0,342.94872360588283
965,965,453.0,326.32533054346794
966,966,372.0,322.90062707181096
967,967,379.0,331.7985008792782
968,968,392.0,340.71492529119166
969,969,375.0,363.6376671387295
970,970,349.0,336.68883304762903
971,971,374.0,369.67357551647575
972,972,440.0,373.7125004134671
973,973,451.0,374.2703934740065
974,974,418.0,351.0658570328104
975,975,497.0,348.0785768139951
976,976,461.0,398.1815333506791
977,977,556.0,418.0791299220909
978,978,449.0,415.1036129689185
979,979,454.0,443.36836146671175
980,980,427.0,444.96423723085854
981,981,405.0,450.6514160692565
982,982,363.0,429.22568617628735
983,983,344.0,408.6825722186284
984,984,362.0,376.3012263518156
985,985,325.0,349.1995789285594
986,986,334.0,348.78452552225576
987,987,388.0,366.5477986672891
988,988,408.0,366.43684422846025
989,989,357.0,415.4804303058224
990,990,347.0,461.7969684083888
991,991,329.0,442.2182239910466
992,992,306.0,413.0628718859111
993,993,270.0,393.5379896941844
994,994,283.0,376.06120335452215
995,995,267.0,414.2230485122176
996,996,285.0,377.0707927212066
997,997,287.0,381.1501142874096
998,998,263.0,375.6409121304926
999,999,248.0,360.6599022887832
1000,1000,237.0,345.8354159001186
1001,1001,225.0,319.3076587057066
1002,1002,208.0,304.13269683845186
1003,1003,212.0,290.4818962809789
1004,1004,198.0,270.3184149872516
1005,1005,188.0,254.4598306097932
1006,1006,181.0,243.21497797627228
1007,1007,176.0,229.4963913277288
1008,1008,163.0,214.56758506935503
1009,1009,160.0,201.0250436570061
1010,1010,157.0,188.7161501766911
1011,1011,153.0,180.258045727922
1012,1012,151.0,169.80116821067486
1013,1013,148.0,161.46973165391256
1014,1014,138.0,168.1395578340669
1015,1015,137.0,158.17183793182585
1016,1016,134.0,151.28714119158306
1017,1017,132.0,143.67292556331265
1018,1018,126.0,136.60551628139493
1019,1019,127.0,131.28730896543212
1020,1020,116.0,127.35173275944676
1021,1021,109.0,126.88366827290804
1022,1022,122.0,120.2271657915942
1023,1023,120.0,115.42413058534318
1024,1024,119.0,111.18383887708826
1025,1025,111.0,106.22386555722233
1026,1026,109.0,102.94316933666926
1027,1027,104.0,98.87270295605929
1028,1028,105.0,97.08902414613512
1029,1029,102.0,97.72363486817989
1030,1030,101.0,93.90981064402312
1031,1031,99.9,117.311687324106
1032,1032,95.7,109.3593596495027
1033,1033,93.4,105.80327970594564
1034,1034,92.4,101.70397804754208
1035,1035,91.4,98.02438927079416
1036,1036,89.2,96.72954616832833
1037,1037,88.6,94.41424522739663
1038,1038,87.9,91.71530687439706
1039,1039,85.8,89.48915795600983
1040,1040,83.9,86.59858094696061
1041,1041,81.8,85.48158358053264
1042,1042,79.6,84.2414756733034
1043,1043,75.8,83.3336963886679
1044,1044,75.2,81.4884459401627
1045,1045,75.8,79.86017209095661
1046,1046,74.6,79.57696983378453
1047,1047,72.0,78.44898396225224
1048,1048,67.6,76.90737417217075
1049,1049,68.4,74.89705062439494
1050,1050,68.7,74.75795928346926
1051,1051,66.7,73.90807970894647
1052,1052,65.1,81.86802949955312
1053,1053,65.3,77.48708056111487
1054,1054,64.2,74.70200193076327
1055,1055,62.2,72.75978638160571
1056,1056,62.7,70.13785486129842
1057,1057,62.7,70.06010600442828
1058,1058,61.4,68.70300379980488
1059,1059,61.7,67.30639426377118
1060,1060,61.2,65.11534145217814
1061,1061,60.2,63.75158831025477
1062,1062,59.7,63.148895539977744
1063,1063,59.5,61.44667570781298
1064,1064,58.2,59.23321485726094
1065,1065,58.0,57.86833776695053
1066,1066,57.7,56.85916851689623
1067,1067,56.5,56.83971220646823
1068,1068,55.3,55.62794853162077
1069,1069,54.9,55.224625654599336
1070,1070,54.4,54.76223001453699
1071,1071,53.5,53.26568728113953
1072,1072,53.5,53.223937509015286
1073,1073,53.3,54.14415115468987
1074,1074,53.3,57.51344833571411
1075,1075,51.8,56.28049332331692
1076,1076,51.3,54.94837441803446
1077,1077,50.0,55.30059583586671
1078,1078,48.9,53.71969695678016
1079,1079,48.5,51.613019387086666
1080,1080,48.7,50.67614293377128
1081,1081,47.1,49.83381454647012
1082,1082,46.2,50.37108369971345
1083,1083,45.6,41.26571046939508
1084,1084,45.0,40.7981997729597
1085,1085,44.2,40.60091955073437
1086,1086,45.4,40.231402422286095
1087,1087,44.0,40.18353367872467
1088,1088,43.4,42.975975262223365
1089,1089,42.7,40.359415233115286
1090,1090,42.8,40.23540717042243
1091,1091,42.1,38.9269157335383
1092,1092,41.4,38.45930409999048
1093,1093,48.1,67.24480625700976
1094,1094,49.1,57.1490680878794
1095,1095,42.7,52.16980486741944
1096,1096,41.9,48.32699805184553
1097,1097,41.6,44.25530132967595
1098,1098,40.9,42.04137944204283
1099,1099,39.8,40.329723353881086
1100,1100,39.6,38.67768972681848
1101,1101,39.6,37.19006355969049
1102,1102,39.4,36.08653038565138
1103,1103,38.3,35.13616314165398
1104,1104,37.8,34.35932657213815
1105,1105,37.3,33.70511222604184
1106,1106,37.2,33.172708514420535
1107,1107,37.6,32.745661323933454
1108,1108,37.2,32.36126415549226
1109,1109,37.3,32.01415915804808
1110,1110,37.5,31.704814188757176
1111,1111,37.2,31.4066746029608
1112,1112,36.4,31.0957460122168
1113,1113,36.4,30.80587508554932
1114,1114,36.2,30.51735862580941
1115,1115,35.9,30.2632685414826
1116,1116,35.7,30.019382653616223
1117,1117,35.7,29.74702158792492
1118,1118,36.2,29.86136696812536
1119,1119,35.6,29.652675396135542
1120,1120,37.9,30.02986510914337
1121,1121,35.9,30.770705321943357
1122,1122,34.6,30.00989320103297
1123,1123,34.1,29.54935807747537
1124,1124,34.0,29.178105580901608
1125,1125,34.0,28.91021030042772
1126,1126,33.6,28.62767231857662
1127,1127,33.6,28.41199698961882
1128,1128,33.3,28.254244559029285
1129,1129,33.5,27.82646080042448
1130,1130,32.7,27.547860729973102
1131,1131,32.8,27.36002494783495
1132,1132,32.4,27.091507676506104
1133,1133,32.6,26.950295292204416
1134,1134,32.2,26.988836900971485
1135,1135,31.6,26.83614905819877
1136,1136,31.8,26.738518318210385
1137,1137,31.6,26.669561902241725
1138,1138,32.0,26.618251748752524
1139,1139,31.6,26.51955298499345
1140,1140,31.8,26.32201632794195
1141,1141,31.4,26.3292728879165
1142,1142,31.2,26.29489834507466
1143,1143,30.6,26.25249248171964
1144,1144,30.6,26.194033525443484
1145,1145,30.8,26.215213950872958
1146,1146,30.3,26.133835450000493
1147,1147,30.3,26.430500535546404
1148,1148,30.4,26.272195678868577
1149,1149,30.4,26.227453257762352
1150,1150,30.8,26.20750180987745
1151,1151,30.6,26.19432406064547
1152,1152,31.2,26.186433233680667
1153,1153,31.6,26.196173665029963
1154,1154,32.1,26.25655997454748
1155,1155,31.5,26.409539716537218
1156,1156,30.6,26.41273014769896
1157,1157,30.4,26.28017925885561
1158,1158,30.9,26.031572514960686
1159,1159,31.2,25.907209808359298
1160,1160,32.1,25.840023883903225
1161,1161,32.0,25.76445745108557
1162,1162,31.4,25.630011945361648
1163,1163,30.6,26.195805380971105
1164,1164,29.4,26.895280473886103
1165,1165,30.4,26.543762887810782
1166,1166,30.3,26.408820880614925
1167,1167,30.2,25.49300754743618
1168,1168,31.2,26.10503018053762
1169,1169,31.8,25.885311911022573
1170,1170,32.4,25.882608433227546
1171,1171,32.7,26.63592665554767
1172,1172,32.9,26.75423586343345
1173,1173,33.6,26.81048238732639
1174,1174,36.2,26.74041293509096
1175,1175,37.3,26.726107145426848
1176,1176,39.8,26.69583692381874
1177,1177,43.5,26.708437694691835
1178,1178,43.9,32.738292914726216
1179,1179,47.1,30.99358401428942
1180,1180,45.3,30.420086621774654
1181,1181,44.1,30.42173707996436
1182,1182,38.9,29.661628790810905
1183,1183,37.8,29.286696181678614
1184,1184,38.7,28.894020806003304
1185,1185,33.6,28.589037956787323
1186,1186,33.2,28.3544000908434
1187,1187,32.4,28.95681460205373
1188,1188,31.2,29.949073134735016
1189,1189,32.7,29.06999238538608
1190,1190,33.0,31.758400883336137
1191,1191,34.1,30.559333460414067
1192,1192,32.0,31.697282097746
1193,1193,29.7,31.426533297823475
1194,1194,34.3,30.90816939293488
1195,1195,34.9,31.95960674082589
1196,1196,34.6,31.88094126585369
1197,1197,35.8,33.59755418464467
1198,1198,39.5,39.25988271516741
1199,1199,39.6,37.6190571996294
1200,1200,40.0,38.43623587775561
1201,1201,37.8,36.963080546110696
1202,1202,38.9,42.41321266801681
1203,1203,38.2,40.45286390301308
1204,1204,43.0,39.0517694855515
1205,1205,50.3,43.19569625976848
1206,1206,43.0,56.8593131024897
1207,1207,44.9,51.29409630423537
1208,1208,50.9,48.16639892188252
1209,1209,48.6,45.81092773823461
1210,1210,48.9,55.37010331390862
1211,1211,40.7,51.66351795163134
1212,1212,37.2,52.51072951274996
1213,1213,36.2,50.2615642046991
1214,1214,36.2,48.8542035021768
1215,1215,54.0,61.20079835799871
1216,1216,42.6,57.22127085962615
1217,1217,41.9,57.88030017878827
1218,1218,46.5,63.62791033919985
1219,1219,37.3,60.62395094456336
1220,1220,35.9,57.089659777140405
1221,1221,35.9,54.71576893448943
1222,1222,36.0,54.63081262218591
1223,1223,34.9,54.641686550027465
1224,1224,37.7,53.47616298479225
1225,1225,43.1,52.788115609822135
1226,1226,45.6,53.7047609921709
1227,1227,51.4,53.22975639714525
1228,1228,66.7,57.36343669043576
1229,1229,62.0,56.05991299630113
1230,1230,62.2,60.268826902741296
1231,1231,64.7,59.08683149196988
1232,1232,69.1,58.812298914346336
1233,1233,77.8,58.92644514835198
1234,1234,86.9,68.26685453700385
1235,1235,115.0,67.05140802156781
1236,1236,93.7,75.39167521165251
1237,1237,166.0,96.74018548558423
1238,1238,95.7,95.36196287219282
1239,1239,83.8,97.0007832856326
1240,1240,81.3,97.61478646856168
1241,1241,80.7,109.70158556517453
1242,1242,71.5,102.85475933830269
1243,1243,70.3,100.64485856698629
1244,1244,71.2,105.15608185317812
1245,1245,71.2,101.38089744687076
1246,1246,82.5,101.060583068686
1247,1247,67.0,104.06706861916324
1248,1248,64.5,103.6030307050014
1249,1249,78.4,119.12444147846954
1250,1250,82.5,121.76847004230834
1251,1251,87.6,122.9716076860883
1252,1252,86.7,121.9853702567656
1253,1253,85.0,126.2656385176021
1254,1254,70.4,126.68176131169142
1255,1255,78.1,134.60781260070266
1256,1256,81.8,139.0671269308059
1257,1257,79.2,136.0778170576218
1258,1258,101.0,165.74738100588607
1259,1259,97.4,158.937628707606
1260,1260,101.0,159.16491726055312
1261,1261,99.8,161.19035955095262
1262,1262,118.0,175.82225792910464
1263,1263,139.0,183.18739350026377
1264,1264,169.0,194.3935954038149
1265,1265,202.0,213.70347609001
1266,1266,287.0,231.04130749024984
1267,1267,223.0,226.0985753203986
1268,1268,202.0,225.25310424246183
1269,1269,229.0,240.2276759332165
1270,1270,226.0,239.3103158069905
1271,1271,207.0,240.9012156442976
1272,1272,175.0,242.6020223568884
1273,1273,163.0,235.3734192344534
1274,1274,161.0,235.07554017552823
1275,1275,144.0,231.54391974953955
1276,1276,139.0,230.51071655460717
1277,1277,151.0,239.45490140046837
1278,1278,201.0,237.595301513818
1279,1279,226.0,239.7279881221571
1280,1280,211.0,245.4076594218145
1281,1281,241.0,265.13581258979053
1282,1282,220.0,275.11012341267013
1283,1283,254.0,285.9649550437695
1284,1284,260.0,305.64714636120004
1285,1285,290.0,303.7804754206196
1286,1286,299.0,306.68331765284387
1287,1287,279.0,307.1076681856111
1288,1288,252.0,304.9944924483013
1289,1289,406.0,314.48928105836654
1290,1290,257.0,331.2396693763962
1291,1291,366.0,346.8308413347024
1292,1292,286.0,341.5128849975056
1293,1293,288.0,340.48326097801925
1294,1294,284.0,358.11842583117107
1295,1295,321.0,350.86841312878107
1296,1296,399.0,352.1979895100424
1297,1297,350.0,372.3247842554473
1298,1298,329.0,362.6102255432957
1299,1299,318.0,361.652381450896
1300,1300,425.0,388.1389344791969
1301,1301,430.0,403.9184278089929
1302,1302,386.0,414.6092502725472
1303,1303,356.0,410.22615710247743
1304,1304,345.0,416.2893676051204
1305,1305,333.0,409.687971331132
1306,1306,306.0,409.26484295583424
1307,1307,408.0,402.58243510101727
1308,1308,374.0,393.7034174373636
1309,1309,387.0,389.90477742855205
1310,1310,374.0,389.1792087280594
1311,1311,372.0,390.75422051826433
1312,1312,343.0,407.9291557872259
1313,1313,320.0,409.6525724130005
1314,1314,325.0,417.84037273074784
1315,1315,348.0,430.4045007040023
1316,1316,325.0,433.2691068668268
1317,1317,354.0,433.0978302271869
1318,1318,387.0,425.74585467306434
1319,1319,506.0,430.38429145727616
1320,1320,461.0,419.0496975467167
1321,1321,396.0,401.851934122166
1322,1322,348.0,386.3971200186597
1323,1323,313.0,378.7289766920521
1324,1324,303.0,372.1914599700803
1325,1325,292.0,385.2222120299988
1326,1326,286.0,368.75438215404574
1327,1327,280.0,356.5884156249286
1328,1328,277.0,354.41814767440553
1329,1329,308.0,355.452725796491
1330,1330,288.0,349.13074527394366
1331,1331,274.0,342.97462897938595
1332,1332,338.0,355.31876860814884
1333,1333,307.0,361.2799726105781
1334,1334,271.0,346.5643237094116
1335,1335,272.0,329.7181051512369
1336,1336,254.0,313.6455559196718
1337,1337,253.0,309.7112782559977
1338,1338,250.0,290.1335377537196
1339,1339,257.0,285.9617687046529
1340,1340,305.0,301.38426110794165
1341,1341,244.0,287.9714102449123
1342,1342,247.0,318.65685985325246
1343,1343,231.0,305.5221807599541
1344,1344,234.0,288.731112057586
1345,1345,236.0,288.9360853245964
1346,1346,225.0,277.5920415178896
1347,1347,210.0,265.51238986004864
1348,1348,206.0,247.93331330504597
1349,1349,198.0,237.27413599025277
1350,1350,219.0,225.29845501427272
1351,1351,210.0,216.75134040052257
1352,1352,218.0,217.69462772449216
1353,1353,185.0,206.6276426512497
1354,1354,191.0,210.77372456921847
1355,1355,182.0,196.49656830867931
1356,1356,187.0,190.6225303229067
1357,1357,179.0,189.3185428636609
1358,1358,195.0,190.6114763450808
1359,1359,191.0,191.2187358376877
1360,1360,183.0,181.40059928000463
1361,1361,193.0,189.1058874639857
1362,1362,183.0,180.2880431465235
1363,1363,187.0,200.84900933293187
1364,1364,186.0,182.1319295799959
1365,1365,179.0,176.00095481052296
1366,1366,166.0,167.62712466654094
1367,1367,161.0,162.69456259277433
1368,1368,159.0,156.34281380615096
1369,1369,154.0,154.4485788497875
1370,1370,148.0,145.83308889047265
1371,1371,144.0,147.5022941027833
1372,1372,145.0,148.22700074577523
1373,1373,134.0,148.92187365196952
1374,1374,128.0,145.39125714104495
1375,1375,127.0,138.28147609614803
1376,1376,120.0,129.57715056577638
1377,1377,117.0,122.7873783596969
1378,1378,113.0,116.6632018411475
1379,1379,111.0,111.23761926180188
1380,1380,110.0,106.62731392362676
1381,1381,109.0,110.57482253311912
1382,1382,103.0,103.1186525986703
1383,1383,102.0,99.17484865400702
1384,1384,99.6,96.00457763445011
1385,1385,98.0,92.78192843763333
1386,1386,95.7,93.09673219508552
1387,1387,95.7,89.33363296196887
1388,1388,91.8,86.27235765565372
1389,1389,89.2,83.59951018220171
1390,1390,87.9,81.6895290362995
1391,1391,81.7,79.02291238351738
1392,1392,81.2,76.71289290879275
1393,1393,79.3,74.58028268529547
1394,1394,77.0,72.6540643044427
1395,1395,75.5,70.71221976737405
1396,1396,74.9,68.81226958802313
1397,1397,74.3,66.85237913207041
1398,1398,72.6,67.82261666505826
1399,1399,72.3,66.29147159830849
1400,1400,71.7,64.12662969958592
1401,1401,70.9,62.4531933126435
1402,1402,69.8,60.73552191818706
1403,1403,69.2,59.14554142701207
1404,1404,68.1,57.77832914296548
1405,1405,67.6,56.48277675268259
1406,1406,65.6,55.39835752129824
1407,1407,65.6,54.243574210431376
1408,1408,64.8,52.9635170309212
1409,1409,65.1,51.69609335864491
1410,1410,64.0,50.43529061533787
1411,1411,62.4,50.044503036467965
1412,1412,61.2,49.03061702243021
1413,1413,59.7,47.7494195263526
1414,1414,60.4,47.07087388010103
1415,1415,59.7,46.21009855349616
1416,1416,57.7,45.37452204060741
1417,1417,57.7,44.67714480281287
1418,1418,56.3,43.678538485172645
1419,1419,55.1,43.14876868657969
1420,1420,54.4,42.68192908554045
1421,1421,53.5,41.917955177784016
1422,1422,53.3,41.643168893364376
1423,1423,51.5,41.05239215841398
1424,1424,51.1,40.57261623880357
1425,1425,50.9,39.98812488512436
1426,1426,51.1,39.24093109030154
1427,1427,51.1,38.868898718132776
1428,1428,50.6,38.69401835077625
1429,1429,51.1,38.2580136735687
1430,1430,50.6,37.76192686219595
1431,1431,50.2,37.61844884892477
1432,1432,49.3,37.49710334357595
1433,1433,49.5,37.22558523917492
1434,1434,48.5,37.18642436758296
1435,1435,48.3,64.67824010688422
1436,1436,47.3,54.01988120111072
1437,1437,47.5,45.68904481096286
1438,1438,46.9,40.66412800735477
1439,1439,45.8,37.41198334946849
1440,1440,46.0,35.74128863274202
1441,1441,46.2,34.81445746813576
1442,1442,45.8,34.38029148319244
1443,1443,45.2,34.298450581223854
1444,1444,44.0,40.23085545225794
1445,1445,43.0,39.1026513383204
1446,1446,42.7,38.38261235477077
1447,1447,43.0,37.81952239695634
1448,1448,42.1,37.78006962614735
1449,1449,41.8,36.4088716901749
1450,1450,42.3,35.79237781579591
1451,1451,42.3,35.35220198061803
1452,1452,42.1,35.48266456244614
1453,1453,41.2,30.314903330549605
1454,1454,40.0,30.67632912182325
1455,1455,38.9,29.83796183417737
1456,1456,38.7,29.410083958535303
1457,1457,38.3,29.046659885238597
1458,1458,38.5,28.79917845374574
1459,1459,37.2,28.594610299200102
1460,1460,37.5,28.45135325636424
1461,1461,38.2,28.31434340237864
1462,1462,37.0,28.15950859994428
1463,1463,37.0,28.12015267420262
1464,1464,36.0,28.14449761450821
1465,1465,36.0,28.103098394247404
1466,1466,36.2,28.041198028043468
1467,1467,36.0,27.966598681884072
1468,1468,35.6,28.030603723283637
1469,1469,39.2,28.84839620817461
1470,1470,44.5,31.815935037420047
1471,1471,36.2,31.167044441996797
1472,1472,36.2,30.492107979522043
1473,1473,35.2,29.814918164213086
1474,1474,37.0,30.03921134014818
1475,1475,38.7,30.97411951977123
1476,1476,35.4,30.4302280735436
1477,1477,35.4,29.95592321822979
1478,1478,35.1,29.137156826605388
1479,1479,34.0,28.63381618328816
1480,1480,34.0,28.37559176939689
1481,1481,33.3,28.0640316396927
1482,1482,33.0,27.959220724571605
1483,1483,32.8,28.229509851428077
1484,1484,35.4,28.060828932395665
1485,1485,32.9,28.62102035826537
1486,1486,32.6,28.31983492690073
1487,1487,32.6,27.92663849748288
1488,1488,32.0,27.70325784760474
1489,1489,31.6,28.048524152784687
1490,1490,32.0,27.905468984173677
1491,1491,31.8,27.635496308804814
1492,1492,31.0,27.41175828698808
1493,1493,31.4,27.172133582084207
1494,1494,31.6,27.13024331641159
1495,1495,31.2,26.959941947520203
1496,1496,31.5,26.80214314041955
1497,1497,31.0,26.51049200363237
1498,1498,31.4,26.0636065785081
1499,1499,33.2,27.916139673775344
1500,1500,31.4,27.41602901805581
1501,1501,30.3,27.145154728750267
1502,1502,29.8,27.00310211118837
1503,1503,29.6,26.828831458551505
1504,1504,29.4,26.56339822521184
1505,1505,29.6,26.501482684340665
1506,1506,29.1,26.763384653262264
1507,1507,29.6,26.547924668177767
1508,1508,30.2,26.59521523986716
1509,1509,30.3,26.48522226113454
1510,1510,31.0,26.32341870589756
1511,1511,31.2,27.733166605229155
1512,1512,31.5,27.767707557904995
1513,1513,31.6,27.623285646231107
1514,1514,32.6,28.75110647194443
1515,1515,33.3,28.85420691221438
1516,1516,33.3,31.74602108289836
1517,1517,30.8,30.55088747933091
1518,1518,31.4,30.30228755551115
1519,1519,32.2,29.63685827781508
1520,1520,30.8,29.230182651843005
1521,1521,31.0,29.912004662203383
1522,1522,31.4,32.72960959502735
1523,1523,30.6,31.759452538926432
1524,1524,29.3,31.03672644576216
1525,1525,30.4,30.5792112514872
1526,1526,30.8,30.249301027546625
1527,1527,31.5,29.779119589677
1528,1528,32.8,29.3450668179814
1529,1529,34.0,29.12070816932473
1530,1530,35.1,29.620633318999808
1531,1531,34.3,34.1985719444614
1532,1532,33.5,35.5343675522648
1533,1533,35.6,34.993912741912325
1534,1534,32.4,33.851633356851224
1535,1535,31.5,33.597537816464275
1536,1536,31.2,33.13988758470107
1537,1537,30.2,32.28581775599749
1538,1538,30.3,31.741380703756736
1539,1539,30.4,35.821998766248406
1540,1540,30.8,34.99715227761525
1541,1541,30.4,33.73359013189685
1542,1542,30.6,33.91089571798171
1543,1543,30.6,33.091567352163786
1544,1544,30.9,32.72813782280694
1545,1545,30.4,32.188789910653604
1546,1546,29.6,34.37839959434193
1547,1547,31.4,33.20023160975257
1548,1548,36.4,32.44910126754507
1549,1549,37.3,32.850694573504896
1550,1550,36.4,37.612876847515736
1551,1551,35.2,40.795174387616925
1552,1552,33.0,39.10676793568942
1553,1553,31.2,38.216660829819006
1554,1554,30.8,37.35556905172652
1555,1555,34.0,38.556093242703625
1556,1556,37.4,37.87051746297296
1557,1557,38.7,37.07399270047355
1558,1558,42.0,36.69457827894721
1559,1559,44.1,36.045732696020046
1560,1560,41.9,36.61106782257847
1561,1561,42.2,37.43077811260558
1562,1562,38.4,36.47205286649464
1563,1563,38.5,35.984878529346275
1564,1564,43.0,38.204242836960304
1565,1565,45.6,37.12834869953102
1566,1566,47.7,36.44157258657148
1567,1567,51.3,58.60126396453016
1568,1568,46.7,54.99156459003335
1569,1569,51.4,61.70628868900764
1570,1570,47.9,59.76429956634552
1571,1571,41.8,56.773884840984834
1572,1572,39.4,55.08028285579736
1573,1573,38.2,52.91243739597254
1574,1574,37.8,50.38373357512773
1575,1575,39.1,50.29843898709608
1576,1576,41.4,50.57360446769484
1577,1577,42.8,50.42085933629075
1578,1578,46.0,49.0085827235902
1579,1579,45.2,51.15642081091376
1580,1580,49.9,50.51791991799541
1581,1581,57.5,53.454166878373165
1582,1582,64.4,57.03759532333806
1583,1583,55.2,61.603993017607046
1584,1584,55.0,57.79740080115423
1585,1585,50.2,55.58283782645569
1586,1586,50.0,54.49138027750204
1587,1587,47.3,55.71910565626344
1588,1588,52.9,55.45741391615877
1589,1589,56.8,53.78295178991168
1590,1590,58.7,55.301935298628926
1591,1591,57.1,56.08642126444875
1592,1592,54.1,54.79914844541501
1593,1593,54.5,53.34948690869522
1594,1594,59.7,53.64512625493646
1595,1595,66.8,57.24934501703143
1596,1596,76.6,62.70705560645984
1597,1597,71.3,59.55625453748126
1598,1598,71.6,57.83856677484442
1599,1599,79.3,62.44318417033274
1600,1600,77.8,69.49090798729692
1601,1601,78.5,65.52606820279766
1602,1602,86.5,66.86948933664198
1603,1603,73.2,68.35591107849599
1604,1604,71.1,66.27446505887941
1605,1605,72.9,65.06467102173933
1606,1606,66.3,63.72529555648233
1607,1607,66.7,64.01340008368233
1608,1608,62.7,62.73033388700977
1609,1609,57.5,62.22926023667707
1610,1610,65.1,70.45273500359248
1611,1611,61.5,71.00161465279508
1612,1612,63.5,73.4386075588939
1613,1613,72.4,68.55963217970626
1614,1614,83.2,67.29738903652458
1615,1615,91.3,66.3700006717774
1616,1616,98.5,66.19252867585854
1617,1617,108.0,67.08283765595381
1618,1618,115.0,66.75737002897509
1619,1619,129.0,66.75303518920082
1620,1620,135.0,78.72256172935282
1621,1621,139.0,78.04213647038604
1622,1622,125.0,84.49052299405392
1623,1623,132.0,80.31281775156444
1624,1624,146.0,108.8389879144858
1625,1625,151.0,121.51644371272616
1626,1626,147.0,119.51162532962276
1627,1627,147.0,117.85948667340264
1628,1628,131.0,112.072920243654
1629,1629,146.0,111.81406838284764
1630,1630,165.0,135.5434068798872
1631,1631,177.0,130.69342773226705
1632,1632,180.0,131.09454636099545
1633,1633,203.0,150.52280172779786
1634,1634,207.0,154.08360116336843
1635,1635,255.0,166.20395502978835
1636,1636,241.0,182.29228318725305
1637,1637,268.0,200.2353771620917
1638,1638,278.0,185.9590611348128
1639,1639,443.0,192.0500211592832
1640,1640,266.0,189.3234860541398
1641,1641,260.0,217.7104939473538
1642,1642,230.0,234.41732108129565
1643,1643,265.0,235.1099351785956
1644,1644,262.0,244.1731930807609
1645,1645,258.0,245.2301410493845
1646,1646,283.0,260.20034789203413
1647,1647,380.0,270.20560548797806
1648,1648,304.0,260.44650350091507
1649,1649,311.0,294.2179443679649
1650,1650,337.0,295.16670957630623
1651,1651,367.0,326.7073202253762
1652,1652,378.0,326.72124409083114
1653,1653,327.0,323.51329897606803
1654,1654,319.0,324.4304190356482
1655,1655,337.0,349.896666995167
1656,1656,320.0,356.2536317752758
1657,1657,327.0,351.63474951057435
1658,1658,372.0,336.15780562717583
1659,1659,434.0,352.52362900291524
1660,1660,373.0,355.2953730223061
1661,1661,379.0,356.58824103100443
1662,1662,382.0,355.1036252450538
1663,1663,369.0,355.8387747871369
1664,1664,329.0,350.29941152981445
1665,1665,347.0,356.04425001167937
1666,1666,357.0,351.50991485477164
1667,1667,339.0,345.78685696495063
1668,1668,341.0,348.57870110986494
1669,1669,410.0,377.2436625304047
1670,1670,423.0,374.4786403770956
1671,1671,426.0,385.25427183932993
1672,1672,357.0,390.610486070167
1673,1673,329.0,411.95917639408304
1674,1674,300.0,401.8401490322825
1675,1675,281.0,396.2843084733637
1676,1676,444.0,394.98362738655743
1677,1677,301.0,385.5113832169544
1678,1678,291.0,373.77539787466
1679,1679,331.0,362.3774700180971
1680,1680,402.0,376.1753877809487
1681,1681,452.0,376.3043472182107
1682,1682,362.0,373.4113258942226
1683,1683,535.0,361.5585372166387
1684,1684,399.0,386.5063285182466
1685,1685,362.0,381.3098677280522
1686,1686,408.0,382.4090674263321
1687,1687,383.0,379.8000231200548
1688,1688,410.0,390.0244615635909
1689,1689,406.0,388.8661399977289
1690,1690,383.0,375.3271450244653
1691,1691,368.0,370.0639238825051
1692,1692,313.0,347.7369401528174
1693,1693,302.0,340.33494343941163
1694,1694,284.0,323.2228401589214
1695,1695,265.0,305.222053804255
1696,1696,266.0,289.24808466714114
1697,1697,268.0,295.30627559446333
1698,1698,254.0,288.73765932974345
1699,1699,279.0,308.48560708387566
1700,1700,259.0,297.92415871815325
1701,1701,260.0,317.4295736873316
1702,1702,247.0,289.04276221228235
1703,1703,232.0,271.025018422728
1704,1704,236.0,285.42563441191686
1705,1705,217.0,268.00731521262094
1706,1706,202.0,254.86726735615352
1707,1707,194.0,247.90588023470607
1708,1708,190.0,231.5784893465311
1709,1709,196.0,220.30011467956388
1710,1710,190.0,226.50140715200823
1711,1711,177.0,212.48092578428307
